country,indicator,date,year_week,value,source,url
Hungary,Daily ICU occupancy,2020-08-21,2020-W34,6,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-22,2020-W34,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-23,2020-W34,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-24,2020-W35,9,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-25,2020-W35,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-26,2020-W35,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-27,2020-W35,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-29,2020-W35,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-30,2020-W35,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-08-31,2020-W36,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-01,2020-W36,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-02,2020-W36,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-03,2020-W36,7,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-04,2020-W36,8,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-05,2020-W36,9,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-06,2020-W36,11,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-07,2020-W37,11,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-08,2020-W37,12,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-09,2020-W37,13,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-10,2020-W37,11,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-11,2020-W37,12,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-12,2020-W37,15,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-13,2020-W37,16,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-14,2020-W38,16,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-15,2020-W38,17,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-16,2020-W38,18,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-17,2020-W38,21,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-18,2020-W38,29,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-19,2020-W38,30,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-20,2020-W38,32,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-21,2020-W39,35,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-22,2020-W39,36,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-23,2020-W39,35,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-24,2020-W39,32,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-25,2020-W39,30,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-26,2020-W39,36,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-27,2020-W39,38,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-28,2020-W40,44,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-29,2020-W40,51,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-09-30,2020-W40,54,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-01,2020-W40,52,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-02,2020-W40,47,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-03,2020-W40,43,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-04,2020-W40,42,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-05,2020-W41,40,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-06,2020-W41,37,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-07,2020-W41,41,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-08,2020-W41,56,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-09,2020-W41,82,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-10,2020-W41,110,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-11,2020-W41,138,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-12,2020-W42,154,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-13,2020-W42,160,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-14,2020-W42,156,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-15,2020-W42,167,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-16,2020-W42,171,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-17,2020-W42,185,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-18,2020-W42,179,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-19,2020-W43,188,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-20,2020-W43,197,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-21,2020-W43,201,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-22,2020-W43,197,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-23,2020-W43,200,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-24,2020-W43,205,JRC,https://github.com/ec-jrc/COVID-19
Hungary,Daily ICU occupancy,2020-10-25,2020-W43,221,JRC,https://github.com/ec-jrc/COVID-19
Iceland,Daily hospital occupancy,2020-02-28,2020-W09,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-02-29,2020-W09,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-01,2020-W09,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-02,2020-W10,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-03,2020-W10,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-04,2020-W10,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-05,2020-W10,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-06,2020-W10,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-07,2020-W10,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-08,2020-W10,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-09,2020-W11,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-10,2020-W11,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-11,2020-W11,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-12,2020-W11,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-13,2020-W11,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-14,2020-W11,3,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-15,2020-W11,3,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-16,2020-W12,4,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-17,2020-W12,5,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-18,2020-W12,6,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-19,2020-W12,6,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-20,2020-W12,10,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-21,2020-W12,12,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-22,2020-W12,13,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-23,2020-W13,13,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-24,2020-W13,17,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-25,2020-W13,18,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-26,2020-W13,20,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-27,2020-W13,20,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-28,2020-W13,26,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-29,2020-W13,30,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-30,2020-W14,37,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-03-31,2020-W14,40,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-01,2020-W14,43,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-02,2020-W14,44,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-03,2020-W14,41,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-04,2020-W14,37,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-05,2020-W14,36,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-06,2020-W15,38,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-07,2020-W15,43,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-08,2020-W15,40,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-09,2020-W15,38,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-10,2020-W15,38,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-11,2020-W15,40,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-12,2020-W15,40,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-13,2020-W16,35,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-14,2020-W16,31,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-15,2020-W16,33,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-16,2020-W16,30,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-17,2020-W16,27,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-18,2020-W16,28,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-19,2020-W16,27,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-20,2020-W17,21,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-21,2020-W17,18,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-22,2020-W17,15,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-23,2020-W17,15,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-24,2020-W17,14,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-25,2020-W17,14,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-26,2020-W17,13,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-27,2020-W18,10,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-28,2020-W18,8,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-29,2020-W18,6,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-04-30,2020-W18,5,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-01,2020-W18,6,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-02,2020-W18,6,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-03,2020-W18,5,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-04,2020-W19,3,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-05,2020-W19,3,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-06,2020-W19,3,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-07,2020-W19,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-08,2020-W19,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-09,2020-W19,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-10,2020-W19,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-11,2020-W20,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-12,2020-W20,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-13,2020-W20,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-14,2020-W20,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-15,2020-W20,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-16,2020-W20,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-17,2020-W20,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-18,2020-W21,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-19,2020-W21,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-20,2020-W21,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-21,2020-W21,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-22,2020-W21,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-23,2020-W21,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-24,2020-W21,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-25,2020-W22,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-26,2020-W22,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-27,2020-W22,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-28,2020-W22,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-29,2020-W22,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-30,2020-W22,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-05-31,2020-W22,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-01,2020-W23,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-02,2020-W23,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-03,2020-W23,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-04,2020-W23,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-05,2020-W23,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-06,2020-W23,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-07,2020-W23,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-08,2020-W24,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-09,2020-W24,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-10,2020-W24,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-11,2020-W24,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-12,2020-W24,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-13,2020-W24,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-14,2020-W24,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-06-15,2020-W25,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-16,2020-W25,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-17,2020-W25,4,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-18,2020-W25,4,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-19,2020-W25,5,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-20,2020-W25,4,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-21,2020-W25,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-22,2020-W26,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-23,2020-W26,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-24,2020-W26,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-25,2020-W26,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-26,2020-W26,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-27,2020-W26,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-28,2020-W26,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-29,2020-W27,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-06-30,2020-W27,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-01,2020-W27,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-02,2020-W27,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-03,2020-W27,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-04,2020-W27,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-05,2020-W27,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-06,2020-W28,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-07,2020-W28,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-08,2020-W28,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-09,2020-W28,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-10,2020-W28,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-11,2020-W28,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-12,2020-W28,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-13,2020-W29,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-14,2020-W29,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-15,2020-W29,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-16,2020-W29,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-17,2020-W29,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-18,2020-W29,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-19,2020-W29,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-20,2020-W30,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-21,2020-W30,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-22,2020-W30,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-07-23,2020-W30,0,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-08-04,2020-W32,1,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-08-05,2020-W32,1,Surveillance,https://www.covid.is/data
Iceland,Daily hospital occupancy,2020-08-06,2020-W32,0,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-08-07,2020-W32,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-08-09,2020-W32,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-08-10,2020-W33,2,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-08-11,2020-W33,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-08-12,2020-W33,1,Country_Website,https://www.covid.is/
Iceland,Daily hospital occupancy,2020-08-13,2020-W33,1,Country_Website,https://www.covid.is/
