country,country_code_2_digit,country_code_3_digit,population,reported_date,hospital_occupancy_count,icu_occupancy_count,source
Czechia,CZ,CZE,10649800,2020-06-24,78.0,13.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-24,33.0,8.0,Country_Website
Estonia,EE,EST,1324820,2020-06-24,7.0,2.0,Country_API
Finland,FI,FIN,5517919,2020-06-24,22.0,2.0,External_Github
France,FR,FRA,67012883,2020-06-24,9254.0,630.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-24,183.0,13.0,JRC
Iceland,IS,ISL,356991,2020-06-24,0.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-24,37.0,9.0,Country_Website
Italy,IT,ITA,60359546,2020-06-24,1717.0,107.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-24,8.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-24,13.0,0.0,Country_Website
Malta,MT,MLT,493559,2020-06-24,,1.0,Surveillance
Netherlands,NL,NLD,17282163,2020-06-24,,56.0,Other Website
Norway,NO,NOR,5328212,2020-06-24,16.0,,Country_API
Poland,PL,POL,37972812,2020-06-24,1965.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-24,429.0,73.0,Country_Website
Romania,RO,ROU,19414458,2020-06-24,,186.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-24,19.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-24,7.0,2.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-24,3737.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-23,68.0,11.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-23,281.0,41.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-23,341.0,11.0,External_Github
Croatia,HR,HRV,4076246,2020-06-23,16.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-23,76.0,9.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-23,32.0,8.0,Country_Website
Estonia,EE,EST,1324820,2020-06-23,6.0,1.0,Country_API
France,FR,FRA,67012883,2020-06-23,9446.0,654.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-23,183.0,14.0,JRC
Iceland,IS,ISL,356991,2020-06-23,0.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-23,40.0,11.0,Country_Website
Italy,IT,ITA,60359546,2020-06-23,1968.0,115.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-23,9.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-23,11.0,0.0,Country_Website
Malta,MT,MLT,493559,2020-06-23,,1.0,Surveillance
Netherlands,NL,NLD,17282163,2020-06-23,,60.0,Other Website
Norway,NO,NOR,5328212,2020-06-23,12.0,,Country_API
Poland,PL,POL,37972812,2020-06-23,1936.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-23,441.0,72.0,Country_Website
Romania,RO,ROU,19414458,2020-06-23,,200.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-23,18.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-23,5.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-23,3846.0,,Country_Website
Belgium,BE,BEL,11455519,2020-06-22,293.0,42.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-22,322.0,13.0,External_Github
Croatia,HR,HRV,4076246,2020-06-22,9.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-22,75.0,9.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-22,37.0,7.0,Country_Website
Estonia,EE,EST,1324820,2020-06-22,6.0,1.0,Country_API
Finland,FI,FIN,5517919,2020-06-22,21.0,2.0,External_Github
France,FR,FRA,67012883,2020-06-22,9648.0,673.0,Country_Website
Iceland,IS,ISL,356991,2020-06-22,0.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-22,43.0,16.0,Country_Website
Italy,IT,ITA,60359546,2020-06-22,2165.0,127.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-22,9.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-22,15.0,1.0,Country_Website
Malta,MT,MLT,493559,2020-06-22,,1.0,Surveillance
Netherlands,NL,NLD,17282163,2020-06-22,,67.0,Other Website
Norway,NO,NOR,5328212,2020-06-22,13.0,,Country_API
Poland,PL,POL,37972812,2020-06-22,1899.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-22,424.0,72.0,Country_Website
Romania,RO,ROU,19414458,2020-06-22,,195.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-22,19.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-22,6.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-22,3965.0,,Country_Website
Belgium,BE,BEL,11455519,2020-06-21,295.0,50.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-21,322.0,13.0,External_Github
Croatia,HR,HRV,4076246,2020-06-21,9.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-21,74.0,9.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-21,38.0,6.0,Country_Website
Estonia,EE,EST,1324820,2020-06-21,6.0,1.0,Country_API
France,FR,FRA,67012883,2020-06-21,9778.0,687.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-21,185.0,15.0,JRC
Iceland,IS,ISL,356991,2020-06-21,0.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-21,41.0,16.0,Country_Website
Italy,IT,ITA,60359546,2020-06-21,2462.0,148.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-21,9.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-21,16.0,2.0,Country_Website
Malta,MT,MLT,493559,2020-06-21,,1.0,Surveillance
Netherlands,NL,NLD,17282163,2020-06-21,,65.0,Other Website
Poland,PL,POL,37972812,2020-06-21,1877.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-21,407.0,69.0,Country_Website
Romania,RO,ROU,19414458,2020-06-21,,195.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-21,19.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-21,6.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-21,3902.0,,Country_Website
Belgium,BE,BEL,11455519,2020-06-20,292.0,53.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-20,314.0,17.0,External_Github
Croatia,HR,HRV,4076246,2020-06-20,8.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-20,80.0,9.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-20,39.0,6.0,Country_Website
Estonia,EE,EST,1324820,2020-06-20,8.0,1.0,Country_API
France,FR,FRA,67012883,2020-06-20,9792.0,687.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-20,186.0,15.0,JRC
Iceland,IS,ISL,356991,2020-06-20,4.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-20,41.0,17.0,Country_Website
Italy,IT,ITA,60359546,2020-06-20,2626.0,152.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-20,9.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-20,13.0,1.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-20,,69.0,Other Website
Poland,PL,POL,37972812,2020-06-20,1931.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-20,422.0,70.0,Country_Website
Romania,RO,ROU,19414458,2020-06-20,,190.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-20,20.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-20,6.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-20,3930.0,,Country_Website
Belgium,BE,BEL,11455519,2020-06-19,308.0,50.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-19,289.0,13.0,External_Github
Croatia,HR,HRV,4076246,2020-06-19,8.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-19,82.0,8.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-19,37.0,6.0,Country_Website
Estonia,EE,EST,1324820,2020-06-19,8.0,1.0,Country_API
France,FR,FRA,67012883,2020-06-19,9925.0,699.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-19,192.0,15.0,JRC
Iceland,IS,ISL,356991,2020-06-19,5.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-19,44.0,16.0,Country_Website
Italy,IT,ITA,60359546,2020-06-19,2793.0,161.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-19,7.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-19,12.0,1.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-19,,71.0,Other Website
Norway,NO,NOR,5328212,2020-06-19,17.0,,Country_API
Poland,PL,POL,37972812,2020-06-19,1886.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-19,422.0,67.0,Country_Website
Romania,RO,ROU,19414458,2020-06-19,,184.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-19,20.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-19,8.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-19,4082.0,,Country_Website
Belgium,BE,BEL,11455519,2020-06-18,340.0,52.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-18,276.0,12.0,External_Github
Croatia,HR,HRV,4076246,2020-06-18,9.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-18,83.0,10.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-18,38.0,6.0,Country_Website
Estonia,EE,EST,1324820,2020-06-18,10.0,1.0,Country_API
France,FR,FRA,67012883,2020-06-18,10080.0,724.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-18,199.0,15.0,JRC
Iceland,IS,ISL,356991,2020-06-18,4.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-18,48.0,21.0,Country_Website
Italy,IT,ITA,60359546,2020-06-18,3035.0,168.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-18,6.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-18,14.0,2.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-18,,76.0,Other Website
Norway,NO,NOR,5328212,2020-06-18,19.0,,Country_API
Poland,PL,POL,37972812,2020-06-18,1849.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-18,416.0,67.0,Country_Website
Romania,RO,ROU,19414458,2020-06-18,,178.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-18,20.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-18,6.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-18,4219.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-17,71.0,11.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-17,344.0,60.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-17,267.0,13.0,External_Github
Croatia,HR,HRV,4076246,2020-06-17,5.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-17,82.0,8.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-17,39.0,6.0,Country_Website
Estonia,EE,EST,1324820,2020-06-17,13.0,1.0,Country_API
Finland,FI,FIN,5517919,2020-06-17,26.0,2.0,External_Github
France,FR,FRA,67012883,2020-06-17,10222.0,744.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-17,210.0,16.0,JRC
Iceland,IS,ISL,356991,2020-06-17,4.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-17,60.0,21.0,Country_Website
Italy,IT,ITA,60359546,2020-06-17,3276.0,163.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-17,6.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-17,12.0,2.0,Country_Website
Malta,MT,MLT,493559,2020-06-17,,1.0,Surveillance
Netherlands,NL,NLD,17282163,2020-06-17,,83.0,Other Website
Norway,NO,NOR,5328212,2020-06-17,18.0,,Country_API
Poland,PL,POL,37972812,2020-06-17,1693.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-17,435.0,69.0,Country_Website
Romania,RO,ROU,19414458,2020-06-17,,161.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-17,18.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-17,7.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-17,4348.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-16,78.0,12.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-16,371.0,67.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-16,253.0,14.0,External_Github
Croatia,HR,HRV,4076246,2020-06-16,4.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-16,78.0,8.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-16,43.0,8.0,Country_Website
Estonia,EE,EST,1324820,2020-06-16,12.0,1.0,Country_API
Finland,FI,FIN,5517919,2020-06-16,22.0,2.0,External_Github
France,FR,FRA,67012883,2020-06-16,10490.0,792.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-16,255.0,17.0,JRC
Iceland,IS,ISL,356991,2020-06-16,0.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-16,69.0,20.0,Country_Website
Italy,IT,ITA,60359546,2020-06-16,3478.0,177.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-16,8.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-16,15.0,1.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-16,,91.0,Other Website
Norway,NO,NOR,5328212,2020-06-16,18.0,,Country_API
Poland,PL,POL,37972812,2020-06-16,1806.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-16,423.0,71.0,Country_Website
Romania,RO,ROU,19414458,2020-06-16,,173.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-16,0.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-16,7.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-16,4488.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-15,79.0,15.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-15,393.0,75.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-15,244.0,15.0,External_Github
Croatia,HR,HRV,4076246,2020-06-15,7.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-15,77.0,9.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-15,46.0,9.0,Country_Website
Estonia,EE,EST,1324820,2020-06-15,14.0,1.0,Country_API
Finland,FI,FIN,5517919,2020-06-15,22.0,3.0,External_Github
France,FR,FRA,67012883,2020-06-15,10707.0,818.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-15,275.0,19.0,JRC
Iceland,IS,ISL,356991,2020-06-15,0.0,0.0,Surveillance
Ireland,IE,IRL,4904240,2020-06-15,78.0,24.0,Country_Website
Italy,IT,ITA,60359546,2020-06-15,3696.0,207.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-15,7.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-15,15.0,2.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-15,,100.0,Other Website
Norway,NO,NOR,5328212,2020-06-15,18.0,,Country_API
Poland,PL,POL,37972812,2020-06-15,1736.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-15,431.0,73.0,Country_Website
Romania,RO,ROU,19414458,2020-06-15,,175.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-15,24.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-15,7.0,1.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-15,4487.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-14,69.0,12.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-14,400.0,85.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-14,247.0,16.0,External_Github
Croatia,HR,HRV,4076246,2020-06-14,7.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-14,68.0,10.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-14,49.0,9.0,Country_Website
Estonia,EE,EST,1324820,2020-06-14,15.0,1.0,Country_API
Finland,FI,FIN,5517919,2020-06-14,26.0,1.0,External_Github
France,FR,FRA,67012883,2020-06-14,10836.0,841.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-14,275.0,20.0,JRC
Iceland,IS,ISL,356991,2020-06-14,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-06-14,81.0,27.0,Country_Website
Italy,IT,ITA,60359546,2020-06-14,3803.0,209.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-14,7.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-14,11.0,1.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-14,,101.0,Other Website
Poland,PL,POL,37972812,2020-06-14,1748.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-14,419.0,73.0,Country_Website
Romania,RO,ROU,19414458,2020-06-14,,165.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-14,24.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-14,6.0,0.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-14,4517.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-13,72.0,10.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-13,395.0,82.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-13,215.0,15.0,External_Github
Croatia,HR,HRV,4076246,2020-06-13,6.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-13,67.0,12.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-13,9.0,9.0,Country_Website
Estonia,EE,EST,1324820,2020-06-13,15.0,1.0,Country_API
Finland,FI,FIN,5517919,2020-06-13,26.0,2.0,External_Github
France,FR,FRA,67012883,2020-06-13,10864.0,843.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-13,283.0,20.0,JRC
Iceland,IS,ISL,356991,2020-06-13,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-06-13,76.0,,Country_Website
Italy,IT,ITA,60359546,2020-06-13,3967.0,220.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-13,7.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-13,13.0,1.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-13,,102.0,Other Website
Norway,NO,NOR,5328212,2020-06-13,18.0,,Surveillance
Poland,PL,POL,37972812,2020-06-13,1711.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-13,428.0,77.0,Country_Website
Romania,RO,ROU,19414458,2020-06-13,,171.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-13,24.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-13,6.0,0.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-13,4518.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-12,69.0,9.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-12,425.0,88.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-12,204.0,15.0,External_Github
Croatia,HR,HRV,4076246,2020-06-12,6.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-12,68.0,11.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-12,12.0,12.0,Country_Website
Estonia,EE,EST,1324820,2020-06-12,15.0,0.0,Country_API
Finland,FI,FIN,5517919,2020-06-12,23.0,3.0,External_Github
France,FR,FRA,67012883,2020-06-12,11079.0,851.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-12,290.0,20.0,JRC
Iceland,IS,ISL,356991,2020-06-12,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-06-12,79.0,27.0,Country_Website
Italy,IT,ITA,60359546,2020-06-12,4120.0,227.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-12,10.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-12,16.0,0.0,Country_Website
Malta,MT,MLT,493559,2020-06-12,,2.0,Surveillance
Netherlands,NL,NLD,17282163,2020-06-12,,104.0,Other Website
Norway,NO,NOR,5328212,2020-06-12,16.0,,Country_API
Poland,PL,POL,37972812,2020-06-12,1629.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-12,440.0,73.0,Country_Website
Romania,RO,ROU,19414458,2020-06-12,,171.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-12,24.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-12,6.0,0.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-12,4659.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-11,81.0,14.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-11,479.0,89.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-11,187.0,17.0,External_Github
Croatia,HR,HRV,4076246,2020-06-11,7.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-11,63.0,12.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-11,13.0,13.0,Country_Website
Estonia,EE,EST,1324820,2020-06-11,15.0,0.0,Country_API
Finland,FI,FIN,5517919,2020-06-11,25.0,4.0,External_Github
France,FR,FRA,67012883,2020-06-11,11420.0,875.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-11,321.0,19.0,JRC
Iceland,IS,ISL,356991,2020-06-11,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-06-11,89.0,27.0,Country_Website
Italy,IT,ITA,60359546,2020-06-11,4367.0,236.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-11,11.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-11,15.0,0.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-11,,107.0,Other Website
Norway,NO,NOR,5328212,2020-06-11,16.0,,Country_API
Portugal,PT,PRT,10276617,2020-06-11,415.0,70.0,Country_Website
Romania,RO,ROU,19414458,2020-06-11,,153.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-11,28.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-11,6.0,0.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-11,4728.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-10,80.0,17.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-10,484.0,99.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-10,161.0,13.0,External_Github
Croatia,HR,HRV,4076246,2020-06-10,7.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-10,64.0,11.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-10,17.0,17.0,Country_Website
Estonia,EE,EST,1324820,2020-06-10,15.0,0.0,Country_API
Finland,FI,FIN,5517919,2020-06-10,28.0,4.0,External_Github
France,FR,FRA,67012883,2020-06-10,11632.0,904.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-10,344.0,20.0,JRC
Iceland,IS,ISL,356991,2020-06-10,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-06-10,102.0,29.0,Country_Website
Italy,IT,ITA,60359546,2020-06-10,4569.0,249.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-10,11.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-10,17.0,1.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-10,,111.0,Other Website
Norway,NO,NOR,5328212,2020-06-10,18.0,,Country_API
Poland,PL,POL,37972812,2020-06-10,1993.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-10,417.0,70.0,Country_Website
Romania,RO,ROU,19414458,2020-06-10,,150.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-10,28.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-10,6.0,0.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-10,4969.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-09,84.0,19.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-09,527.0,102.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-09,152.0,15.0,External_Github
Croatia,HR,HRV,4076246,2020-06-09,6.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-09,62.0,9.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-09,73.0,15.0,Country_Website
Estonia,EE,EST,1324820,2020-06-09,16.0,0.0,Country_API
Finland,FI,FIN,5517919,2020-06-09,28.0,4.0,External_Github
France,FR,FRA,67012883,2020-06-09,11915.0,926.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-09,365.0,20.0,JRC
Iceland,IS,ISL,356991,2020-06-09,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-06-09,110.0,35.0,Country_Website
Italy,IT,ITA,60359546,2020-06-09,4844.0,263.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-09,12.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-09,17.0,1.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-09,,114.0,Other Website
Norway,NO,NOR,5328212,2020-06-09,21.0,,Country_API
Poland,PL,POL,37972812,2020-06-09,2039.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-09,394.0,65.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-09,28.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-09,6.0,0.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-09,5227.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-08,82.0,17.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-08,575.0,115.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-08,158.0,12.0,External_Github
Croatia,HR,HRV,4076246,2020-06-08,10.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-08,59.0,9.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-08,79.0,16.0,Country_Website
Estonia,EE,EST,1324820,2020-06-08,15.0,0.0,Country_API
Finland,FI,FIN,5517919,2020-06-08,38.0,6.0,External_Github
France,FR,FRA,67012883,2020-06-08,12269.0,995.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-08,385.0,21.0,JRC
Iceland,IS,ISL,356991,2020-06-08,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-06-08,122.0,34.0,Country_Website
Italy,IT,ITA,60359546,2020-06-08,5012.0,283.0,Country_Github
Latvia,LV,LVA,1919968,2020-06-08,11.0,,Surveillance
Luxembourg,LU,LUX,613894,2020-06-08,20.0,2.0,Country_Website
Netherlands,NL,NLD,17282163,2020-06-08,,122.0,Other Website
Norway,NO,NOR,5328212,2020-06-08,21.0,,Country_API
Poland,PL,POL,37972812,2020-06-08,1881.0,,Surveillance
Portugal,PT,PRT,10276617,2020-06-08,366.0,55.0,Country_Website
Romania,RO,ROU,19414458,2020-06-08,,146.0,Country_Website
Slovakia,SK,SVK,5450421,2020-06-08,37.0,,JRC
Slovenia,SI,SVN,2080908,2020-06-08,5.0,0.0,Country_Github
United Kingdom,UK,GBR,66647112,2020-06-08,5408.0,,Country_Website
Austria,AT,AUT,8858775,2020-06-07,69.0,17.0,Country_Website
Belgium,BE,BEL,11455519,2020-06-07,576.0,116.0,Country_Website
Bulgaria,BG,BGR,7000039,2020-06-07,155.0,12.0,External_Github
Croatia,HR,HRV,4076246,2020-06-07,10.0,,Country_Website
Czechia,CZ,CZE,10649800,2020-06-07,62.0,10.0,Country_Website
Denmark,DK,DNK,5806081,2020-06-07,75.0,15.0,Country_Website
Estonia,EE,EST,1324820,2020-06-07,15.0,0.0,Country_API
Finland,FI,FIN,5517919,2020-06-07,40.0,6.0,External_Github
France,FR,FRA,67012883,2020-06-07,12415.0,1024.0,Country_Website
Hungary,HU,HUN,9772756,2020-06-07,386.0,21.0,JRC
Iceland,IS,ISL,356991,2020-06-07,0.0,0.0,Country_Website
Ireland,IE,IRL,4904240,2020-06-07,125.0,34.0,Country_Website
Italy,IT,ITA,60359546,2020-06-07,5151.0,287.0,Country_Github
